"ID";"COTIS"
300471;250.250358716174
300472;354.61961142944
300473;354.61961142944
300474;294.691564891329
300475;250.250358716174
300476;294.691564891329
300477;294.691564891329
300478;250.250358716174
300479;250.250358716174
300480;354.61961142944
300481;250.250358716174
300482;354.450387939566
300483;452.215814890732
300484;250.250358716174
300485;294.691564891329
300486;250.250358716174
300487;488.326980780547
300488;354.450387939566
300489;294.691564891329
300490;250.250358716174
300491;294.691564891329
300492;354.450387939566
300493;488.326980780547
300494;250.250358716174
300495;648.686497807349
300496;354.450387939566
300497;294.691564891329
300498;250.250358716174
300499;294.691564891329
300500;250.250358716174
300501;294.691564891329
300502;354.61961142944
300503;354.450387939566
300504;250.250358716174
300505;354.450387939566
300506;250.250358716174
300507;250.250358716174
300508;354.450387939566
300509;250.250358716174
300510;250.250358716174
300511;354.450387939566
300512;250.250358716174
300513;452.215814890732
300514;354.61961142944
300515;250.250358716174
300516;294.691564891329
300517;250.250358716174
300518;354.450387939566
300519;250.250358716174
300520;250.250358716174
300521;250.250358716174
300522;250.250358716174
300523;250.250358716174
300524;250.250358716174
300525;294.691564891329
300526;354.450387939566
300527;294.691564891329
300528;250.250358716174
300529;648.686497807349
300530;452.215814890732
300531;294.691564891329
300532;597.015196581196
300533;294.691564891329
300534;294.691564891329
300535;354.61961142944
300536;294.691564891329
300537;452.215814890732
300538;294.691564891329
300539;294.691564891329
300540;294.691564891329
300541;208.267096338535
300542;330.930413393432
300543;294.691564891329
300544;452.215814890732
300545;354.61961142944
300546;488.326980780547
300547;354.61961142944
300548;354.450387939566
300549;495.84351258278
300550;294.691564891329
300551;294.691564891329
300552;294.691564891329
300553;488.326980780547
300554;452.215814890732
300555;294.691564891329
300556;597.015196581196
300557;452.215814890732
300558;452.215814890732
300559;294.691564891329
300560;597.015196581196
300561;294.691564891329
300562;452.215814890732
300563;354.61961142944
300564;452.215814890732
300565;354.61961142944
300566;452.215814890732
300567;294.691564891329
300568;648.686497807349
300569;294.691564891329
300570;452.215814890732
300571;294.691564891329
300572;452.215814890732
300573;597.015196581196
300574;294.691564891329
300575;294.691564891329
300576;354.61961142944
300577;452.215814890732
300578;452.215814890732
300579;488.326980780547
300580;354.61961142944
300581;452.215814890732
300582;648.686497807349
300583;452.215814890732
300584;294.691564891329
300585;294.691564891329
300586;294.691564891329
300587;452.215814890732
300588;294.691564891329
300589;294.691564891329
300590;294.691564891329
300591;294.691564891329
300592;294.691564891329
300593;294.691564891329
300594;452.215814890732
300595;294.691564891329
300596;294.691564891329
300597;294.691564891329
300598;354.61961142944
300599;294.691564891329
300600;294.691564891329
300601;452.215814890732
300602;294.691564891329
300603;648.686497807349
300604;294.691564891329
300605;488.326980780547
300606;488.326980780547
300607;354.61961142944
300608;294.691564891329
300609;294.691564891329
300610;294.691564891329
300611;294.691564891329
300612;294.691564891329
300613;452.215814890732
300614;648.686497807349
300615;495.84351258278
300616;250.250358716174
300617;330.930413393432
300618;250.250358716174
300619;330.930413393432
300620;488.326980780547
300621;452.215814890732
300622;488.326980780547
300623;648.686497807349
300624;354.61961142944
300625;354.61961142944
300626;452.215814890732
300627;294.691564891329
300628;452.215814890732
300629;452.215814890732
300630;452.215814890732
300631;452.215814890732
300632;452.215814890732
300633;294.691564891329
300634;294.691564891329
300635;354.61961142944
300636;452.215814890732
300637;597.015196581196
300638;597.015196581196
300639;354.61961142944
300640;354.61961142944
300641;354.61961142944
300642;294.691564891329
300643;294.691564891329
300644;488.326980780547
300645;294.691564891329
300646;294.691564891329
300647;452.215814890732
300648;294.691564891329
300649;354.61961142944
300650;294.691564891329
300651;452.215814890732
300652;648.686497807349
300653;354.61961142944
300654;488.326980780547
300655;294.691564891329
300656;452.215814890732
300657;294.691564891329
300658;294.691564891329
300659;294.691564891329
300660;250.250358716174
300661;452.215814890732
300662;597.015196581196
300663;452.215814890732
300664;294.691564891329
300665;452.215814890732
300666;452.215814890732
300667;208.267096338535
300668;354.61961142944
300669;354.61961142944
300670;488.326980780547
300671;597.015196581196
300672;452.215814890732
300673;354.61961142944
300674;452.215814890732
300675;354.61961142944
300676;354.61961142944
300677;452.215814890732
300678;488.326980780547
300679;294.691564891329
300680;294.691564891329
300681;597.015196581196
300682;208.267096338535
300683;294.691564891329
300684;488.326980780547
300685;330.930413393432
300686;208.267096338535
300687;294.691564891329
300688;452.215814890732
300689;354.61961142944
300690;208.267096338535
300691;354.61961142944
300692;294.691564891329
300693;294.691564891329
300694;330.930413393432
300695;354.61961142944
300696;597.015196581196
300697;354.61961142944
300698;294.691564891329
300699;294.691564891329
300700;330.930413393432
300701;294.691564891329
300702;294.691564891329
300703;354.61961142944
300704;294.691564891329
300705;294.691564891329
300706;208.267096338535
300707;330.930413393432
300708;452.215814890732
300709;294.691564891329
300710;208.267096338535
300711;354.61961142944
300712;294.691564891329
300713;354.450387939566
300714;250.250358716174
300715;422.784994287021
300716;422.784994287021
300717;422.784994287021
300718;208.267096338535
300719;250.250358716174
300720;422.784994287021
300721;422.784994287021
300722;354.450387939566
300723;495.84351258278
300724;495.84351258278
300725;354.450387939566
300726;422.784994287021
300727;354.450387939566
300728;354.450387939566
300729;208.267096338535
300730;208.267096338535
300731;330.930413393432
300732;422.784994287021
300733;250.250358716174
300734;294.691564891329
300735;294.691564891329
300736;294.691564891329
300737;208.267096338535
300738;250.250358716174
300739;250.250358716174
300740;250.250358716174
300741;422.784994287021
300742;422.784994287021
300743;250.250358716174
300744;422.784994287021
300745;354.450387939566
300746;354.450387939566
300747;330.930413393432
300748;495.84351258278
300749;250.250358716174
300750;250.250358716174
300751;250.250358716174
300752;250.250358716174
300753;422.784994287021
300754;250.250358716174
300755;422.784994287021
300756;250.250358716174
300757;354.450387939566
300758;354.450387939566
300759;354.450387939566
300760;330.930413393432
300761;250.250358716174
300762;250.250358716174
300763;250.250358716174
300764;422.784994287021
300765;294.691564891329
300766;422.784994287021
300767;354.450387939566
300768;354.450387939566
300769;354.450387939566
300770;488.326980780547
300771;294.691564891329
300772;208.267096338535
300773;294.691564891329
300774;452.215814890732
300775;294.691564891329
300776;294.691564891329
300777;488.326980780547
300778;488.326980780547
300779;294.691564891329
300780;294.691564891329
300781;330.930413393432
300782;294.691564891329
300783;488.326980780547
300784;330.930413393432
300785;648.686497807349
300786;208.267096338535
300787;330.930413393432
300788;330.930413393432
300789;330.930413393432
300790;488.326980780547
300791;294.691564891329
300792;294.691564891329
300793;294.691564891329
300794;294.691564891329
300795;294.691564891329
300796;648.686497807349
300797;452.215814890732
300798;354.61961142944
300799;452.215814890732
300800;294.691564891329
300801;294.691564891329
300802;294.691564891329
300803;354.61961142944
300804;452.215814890732
300805;294.691564891329
300806;488.326980780547
300807;452.215814890732
300808;354.61961142944
300809;294.691564891329
300810;294.691564891329
300811;294.691564891329
300812;294.691564891329
300813;354.61961142944
300814;294.691564891329
300815;648.686497807349
300816;452.215814890732
300817;294.691564891329
300818;354.61961142944
300819;294.691564891329
300820;294.691564891329
300821;294.691564891329
300822;648.686497807349
300823;597.015196581196
300824;452.215814890732
300825;452.215814890732
300826;294.691564891329
300827;354.61961142944
300828;452.215814890732
300829;648.686497807349
300830;488.326980780547
300831;354.61961142944
300832;208.267096338535
300833;208.267096338535
300834;488.326980780547
300835;294.691564891329
300836;208.267096338535
300837;452.215814890732
300838;294.691564891329
300839;354.61961142944
300840;208.267096338535
300841;648.686497807349
300842;330.930413393432
300843;208.267096338535
300844;488.326980780547
300845;208.267096338535
300846;354.61961142944
300847;294.691564891329
300848;452.215814890732
300849;294.691564891329
300850;330.930413393432
300851;208.267096338535
300852;294.691564891329
300853;354.61961142944
300854;648.686497807349
300855;488.326980780547
300856;294.691564891329
300857;354.61961142944
300858;452.215814890732
300859;452.215814890732
300860;294.691564891329
300861;294.691564891329
300862;330.930413393432
300863;294.691564891329
300864;452.215814890732
300865;294.691564891329
300866;452.215814890732
300867;452.215814890732
300868;648.686497807349
300869;452.215814890732
300870;648.686497807349
300871;294.691564891329
300872;354.61961142944
300873;294.691564891329
300874;488.326980780547
300875;250.250358716174
300876;330.930413393432
300877;422.784994287021
300878;354.61961142944
300879;330.930413393432
300880;250.250358716174
300881;354.450387939566
300882;495.84351258278
300883;250.250358716174
300884;422.784994287021
300885;250.250358716174
300886;354.450387939566
300887;250.250358716174
300888;422.784994287021
300889;422.784994287021
300890;422.784994287021
300891;354.450387939566
300892;330.930413393432
300893;330.930413393432
300894;330.930413393432
300895;330.930413393432
300896;354.450387939566
300897;422.784994287021
300898;330.930413393432
300899;354.61961142944
300900;330.930413393432
300901;354.61961142944
300902;354.450387939566
300903;495.84351258278
300904;354.450387939566
300905;330.930413393432
300906;208.267096338535
300907;330.930413393432
300908;330.930413393432
300909;250.250358716174
300910;422.784994287021
300911;294.691564891329
300912;294.691564891329
300913;294.691564891329
300914;330.930413393432
300915;208.267096338535
300916;294.691564891329
300917;208.267096338535
300918;294.691564891329
300919;294.691564891329
300920;330.930413393432
300921;294.691564891329
300922;354.61961142944
300923;452.215814890732
300924;330.930413393432
300925;294.691564891329
300926;208.267096338535
300927;208.267096338535
300928;488.326980780547
300929;488.326980780547
300930;354.61961142944
300931;208.267096338535
300932;330.930413393432
300933;354.61961142944
300934;208.267096338535
300935;354.61961142944
300936;648.686497807349
300937;294.691564891329
300938;330.930413393432
300939;294.691564891329
300940;294.691564891329
300941;294.691564891329
300942;294.691564891329
300943;294.691564891329
300944;294.691564891329
300945;354.61961142944
300946;208.267096338535
300947;452.215814890732
300948;488.326980780547
300949;294.691564891329
300950;294.691564891329
300951;294.691564891329
300952;452.215814890732
300953;294.691564891329
300954;597.015196581196
300955;597.015196581196
300956;354.61961142944
300957;294.691564891329
300958;294.691564891329
300959;294.691564891329
300960;294.691564891329
300961;294.691564891329
300962;294.691564891329
300963;294.691564891329
300964;294.691564891329
300965;452.215814890732
300966;452.215814890732
300967;354.61961142944
300968;452.215814890732
300969;488.326980780547
300970;452.215814890732
300971;294.691564891329
300972;294.691564891329
300973;597.015196581196
300974;294.691564891329
300975;330.930413393432
300976;294.691564891329
300977;330.930413393432
300978;354.61961142944
300979;452.215814890732
300980;294.691564891329
300981;452.215814890732
300982;354.61961142944
300983;330.930413393432
300984;354.61961142944
300985;452.215814890732
300986;208.267096338535
300987;208.267096338535
300988;354.61961142944
300989;208.267096338535
300990;294.691564891329
300991;354.61961142944
300992;452.215814890732
300993;294.691564891329
300994;294.691564891329
300995;294.691564891329
300996;250.250358716174
300997;208.267096338535
300998;208.267096338535
300999;354.450387939566
301000;208.267096338535
301001;452.215814890732
301002;250.250358716174
301003;208.267096338535
301004;330.930413393432
301005;354.450387939566
301006;354.450387939566
301007;294.691564891329
301008;294.691564891329
301009;422.784994287021
301010;250.250358716174
301011;250.250358716174
301012;354.450387939566
301013;422.784994287021
301014;422.784994287021
301015;294.691564891329
301016;294.691564891329
301017;597.015196581196
301018;294.691564891329
301019;354.450387939566
301020;354.450387939566
301021;250.250358716174
301022;250.250358716174
301023;354.61961142944
301024;354.450387939566
301025;208.267096338535
301026;294.691564891329
301027;294.691564891329
301028;330.930413393432
301029;354.450387939566
301030;250.250358716174
301031;354.61961142944
301032;354.450387939566
301033;597.015196581196
301034;208.267096338535
301035;208.267096338535
301036;208.267096338535
301037;250.250358716174
301038;250.250358716174
301039;250.250358716174
301040;250.250358716174
301041;330.930413393432
301042;354.450387939566
301043;294.691564891329
301044;294.691564891329
301045;330.930413393432
301046;488.326980780547
301047;330.930413393432
301048;330.930413393432
301049;250.250358716174
301050;330.930413393432
301051;250.250358716174
301052;250.250358716174
301053;330.930413393432
301054;354.450387939566
301055;250.250358716174
301056;354.61961142944
301057;452.215814890732
301058;294.691564891329
301059;488.326980780547
301060;648.686497807349
301061;422.784994287021
301062;354.61961142944
301063;294.691564891329
301064;452.215814890732
301065;452.215814890732
301066;354.450387939566
301067;330.930413393432
301068;208.267096338535
301069;330.930413393432
301070;330.930413393432
301071;488.326980780547
301072;330.930413393432
301073;354.61961142944
301074;354.450387939566
301075;422.784994287021
301076;294.691564891329
301077;330.930413393432
301078;208.267096338535
301079;422.784994287021
301080;422.784994287021
301081;330.930413393432
301082;250.250358716174
301083;294.691564891329
301084;597.015196581196
301085;330.930413393432
301086;330.930413393432
301087;452.215814890732
301088;330.930413393432
301089;208.267096338535
301090;208.267096338535
301091;208.267096338535
301092;330.930413393432
301093;208.267096338535
301094;330.930413393432
301095;330.930413393432
301096;330.930413393432
301097;330.930413393432
301098;330.930413393432
301099;330.930413393432
301100;208.267096338535
301101;354.61961142944
301102;294.691564891329
301103;294.691564891329
301104;354.450387939566
301105;452.215814890732
301106;250.250358716174
301107;452.215814890732
301108;648.686497807349
301109;452.215814890732
301110;294.691564891329
301111;208.267096338535
301112;330.930413393432
301113;452.215814890732
301114;597.015196581196
301115;208.267096338535
301116;250.250358716174
301117;422.784994287021
301118;250.250358716174
301119;294.691564891329
301120;495.84351258278
301121;354.61961142944
301122;354.61961142944
301123;422.784994287021
301124;452.215814890732
301125;354.450387939566
301126;452.215814890732
301127;250.250358716174
301128;495.84351258278
301129;354.450387939566
301130;354.450387939566
301131;250.250358716174
301132;250.250358716174
301133;354.61961142944
301134;250.250358716174
301135;452.215814890732
301136;648.686497807349
301137;208.267096338535
301138;250.250358716174
301139;250.250358716174
301140;354.450387939566
301141;452.215814890732
301142;422.784994287021
301143;250.250358716174
301144;294.691564891329
301145;294.691564891329
301146;422.784994287021
301147;495.84351258278
301148;330.930413393432
301149;208.267096338535
301150;250.250358716174
301151;452.215814890732
301152;354.61961142944
301153;354.61961142944
301154;495.84351258278
301155;294.691564891329
301156;250.250358716174
301157;250.250358716174
301158;208.267096338535
301159;208.267096338535
301160;208.267096338535
301161;250.250358716174
301162;597.015196581196
301163;330.930413393432
301164;330.930413393432
301165;330.930413393432
301166;208.267096338535
301167;330.930413393432
301168;452.215814890732
301169;330.930413393432
301170;208.267096338535
301171;330.930413393432
301172;208.267096338535
301173;354.61961142944
301174;330.930413393432
301175;250.250358716174
301176;294.691564891329
301177;495.84351258278
301178;250.250358716174
301179;452.215814890732
301180;208.267096338535
301181;422.784994287021
301182;354.450387939566
301183;330.930413393432
301184;250.250358716174
301185;250.250358716174
301186;422.784994287021
301187;294.691564891329
301188;354.450387939566
301189;354.450387939566
301190;452.215814890732
301191;422.784994287021
301192;354.450387939566
301193;354.450387939566
301194;452.215814890732
301195;354.61961142944
301196;250.250358716174
301197;354.450387939566
301198;208.267096338535
301199;250.250358716174
301200;330.930413393432
301201;208.267096338535
301202;354.450387939566
301203;294.691564891329
301204;294.691564891329
301205;294.691564891329
301206;452.215814890732
301207;250.250358716174
301208;422.784994287021
301209;488.326980780547
301210;294.691564891329
301211;422.784994287021
301212;354.450387939566
301213;354.450387939566
301214;250.250358716174
301215;294.691564891329
301216;294.691564891329
301217;354.61961142944
301218;208.267096338535
301219;330.930413393432
301220;294.691564891329
301221;330.930413393432
301222;597.015196581196
301223;294.691564891329
301224;330.930413393432
301225;330.930413393432
301226;354.61961142944
301227;250.250358716174
301228;250.250358716174
301229;294.691564891329
301230;294.691564891329
301231;452.215814890732
301232;422.784994287021
301233;422.784994287021
301234;354.61961142944
301235;250.250358716174
301236;250.250358716174
301237;354.61961142944
301238;294.691564891329
301239;422.784994287021
301240;294.691564891329
301241;452.215814890732
301242;354.450387939566
301243;452.215814890732
301244;330.930413393432
301245;330.930413393432
301246;648.686497807349
301247;354.450387939566
301248;250.250358716174
301249;250.250358716174
301250;294.691564891329
301251;488.326980780547
301252;250.250358716174
301253;208.267096338535
301254;354.450387939566
301255;250.250358716174
301256;250.250358716174
301257;452.215814890732
301258;452.215814890732
301259;250.250358716174
301260;250.250358716174
301261;294.691564891329
301262;208.267096338535
301263;330.930413393432
301264;208.267096338535
301265;648.686497807349
301266;330.930413393432
301267;495.84351258278
301268;250.250358716174
301269;294.691564891329
301270;294.691564891329
301271;294.691564891329
301272;422.784994287021
301273;452.215814890732
301274;488.326980780547
301275;452.215814890732
301276;294.691564891329
301277;330.930413393432
301278;354.450387939566
301279;250.250358716174
301280;294.691564891329
301281;250.250358716174
301282;354.61961142944
301283;250.250358716174
301284;294.691564891329
301285;294.691564891329
301286;294.691564891329
301287;354.61961142944
301288;250.250358716174
301289;250.250358716174
301290;250.250358716174
301291;330.930413393432
301292;354.450387939566
301293;250.250358716174
301294;250.250358716174
301295;495.84351258278
301296;294.691564891329
301297;250.250358716174
301298;250.250358716174
301299;250.250358716174
301300;354.450387939566
301301;294.691564891329
301302;422.784994287021
301303;354.450387939566
301304;354.450387939566
301305;452.215814890732
301306;294.691564891329
301307;422.784994287021
301308;354.450387939566
301309;354.450387939566
301310;354.450387939566
301311;354.61961142944
301312;422.784994287021
301313;330.930413393432
301314;208.267096338535
301315;488.326980780547
301316;330.930413393432
301317;250.250358716174
301318;294.691564891329
301319;250.250358716174
301320;294.691564891329
301321;354.61961142944
301322;452.215814890732
301323;250.250358716174
301324;354.61961142944
301325;294.691564891329
301326;294.691564891329
301327;354.61961142944
301328;354.450387939566
301329;330.930413393432
301330;250.250358716174
301331;354.450387939566
301332;354.450387939566
301333;250.250358716174
301334;250.250358716174
301335;422.784994287021
301336;495.84351258278
301337;250.250358716174
301338;354.450387939566
301339;354.450387939566
301340;452.215814890732
301341;294.691564891329
301342;452.215814890732
301343;648.686497807349
301344;422.784994287021
301345;422.784994287021
301346;648.686497807349
301347;597.015196581196
301348;294.691564891329
301349;452.215814890732
301350;422.784994287021
301351;488.326980780547
301352;452.215814890732
301353;294.691564891329
301354;597.015196581196
301355;294.691564891329
301356;354.450387939566
301357;488.326980780547
301358;208.267096338535
301359;294.691564891329
301360;250.250358716174
301361;330.930413393432
301362;294.691564891329
301363;354.61961142944
301364;354.61961142944
301365;294.691564891329
301366;208.267096338535
301367;330.930413393432
301368;250.250358716174
301369;422.784994287021
301370;330.930413393432
301371;330.930413393432
301372;250.250358716174
301373;250.250358716174
301374;208.267096338535
301375;250.250358716174
301376;648.686497807349
301377;250.250358716174
301378;250.250358716174
301379;422.784994287021
301380;294.691564891329
301381;330.930413393432
301382;422.784994287021
301383;294.691564891329
301384;330.930413393432
301385;330.930413393432
301386;452.215814890732
301387;354.450387939566
301388;330.930413393432
301389;354.450387939566
301390;452.215814890732
301391;330.930413393432
301392;495.84351258278
301393;452.215814890732
301394;452.215814890732
301395;294.691564891329
301396;488.326980780547
301397;250.250358716174
